  0.80741667 0.80741667 0.8075     0.80816667 
  0.80825    0.80891667 0.80891667 0.80941667 
  0.809      0.8105     0.81058333 0.81158333 
  0.81191667 0.81175    0.81166667 0.81266667 
  0.81591667 0.81616667 0.81616667 0.81641667 
  0.81058333 0.81166667 0.81158333 0.81225    
  0.81016667 0.80908333 0.80891667 0.81016667 
  0.81125    0.81133333 0.81141667 0.812      
  0.81291667 0.81166667 0.81183333 0.812      
  0.80941667 0.8085     0.8085     0.80833333 
  0.81066667 0.81066667 0.81058333 0.81041667 
  0.81025    0.80908333 0.80933333 0.81083333 
  0.805      0.80541667 0.8055     0.80658333 
  0.81516667 0.81383333 0.81383333 0.81441667 
  0.80858333 0.80891667 0.809      0.80958333 
  0.81       0.80975    0.80975    0.81025    
  0.8065     0.80758333 0.8075     0.8075     
  0.812      0.81041667 0.81025    0.81141667 
  0.81208333 0.81208333 0.81208333 0.81325    
  0.81266667 0.81225    0.81225    0.81275    
  0.81066667 0.81075    0.81066667 0.81108333 
  0.80491667 0.80533333 0.80541667 0.80575    
  0.8075     0.80858333 0.80825    0.80875    
  0.81133333 0.81258333 0.81258333 0.81283333 
  0.81008333 0.81025    0.81033333 0.81166667 
  0.806      0.80625    0.80616667 0.80733333 
  0.802      0.80333333 0.80333333 0.80391667 
  0.81008333 0.81075    0.81075    0.81108333 
  0.80916667 0.80833333 0.80841667 0.8085     
  0.80516667 0.80583333 0.806      0.80641667 
  0.81008333 0.80966667 0.80983333 0.81058333 
  0.81133333 0.80983333 0.81       0.811      
  0.80441667 0.80466667 0.80466667 0.80491667 
  0.81075    0.80841667 0.80833333 0.80983333 
  0.81375    0.81433333 0.8145     0.81483333 
  0.81058333 0.81108333 0.81116667 0.81141667 
  0.8125     0.812      0.81216667 0.81175    
  0.80516667 0.80425    0.80416667 0.80458333 
  0.80883333 0.808      0.808      0.80941667 
  0.81066667 0.81275    0.81275    0.81358333 
  0.80791667 0.8065     0.8065     0.80641667 
  0.81708333 0.816      0.81591667 0.81608333 
  0.80825    0.80875    0.80883333 0.80941667 
  0.80925    0.81033333 0.81033333 0.81125    
  0.81108333 0.81       0.80991667 0.811      
  0.80941667 0.81166667 0.81166667 0.81166667 
  0.80925    0.80841667 0.808      0.81       
  0.80866667 0.80808333 0.80825    0.808      
  0.81416667 0.814      0.81408333 0.81458333 
  0.80983333 0.81       0.81       0.81025    
