  0.96860731 0.96194825 0.96860731 0.95547945 
  0.96575342 0.9598554  0.96594368 0.95509893 
  0.96099696 0.96023592 0.96270928 0.95091324 
  0.96213851 0.9608067  0.96118721 0.94805936 
  0.9608067  0.96061644 0.96004566 0.95262557 
  0.96213851 0.96232877 0.96366058 0.95300609 
  0.96194825 0.96061644 0.9630898  0.95376712 
  0.96118721 0.9608067  0.96232877 0.95281583 
  0.96594368 0.96575342 0.96765601 0.95471842 
  0.96251903 0.96537291 0.96518265 0.94920091 
  0.96689498 0.96461187 0.96708524 0.95566971 
  0.96289954 0.96156773 0.96442161 0.95566971 
  0.96232877 0.96004566 0.96156773 0.95072298 
  0.9608067  0.95681126 0.95928463 0.94901065 
  0.96232877 0.9630898  0.96328006 0.95509893 
  0.96023592 0.95890411 0.96023592 0.95547945 
  0.96270928 0.96251903 0.96328006 0.95490868 
  0.9608067  0.96004566 0.96137747 0.9543379  
  0.96423135 0.96366058 0.96442161 0.95300609 
  0.96289954 0.96194825 0.96270928 0.95148402 
  0.96251903 0.96366058 0.9640411  0.94843988 
  0.96289954 0.9608067  0.96347032 0.95585997 
  0.95490868 0.95605023 0.956621   0.94748858 
  0.96347032 0.9640411  0.96461187 0.95509893 
  0.96042618 0.95814307 0.96023592 0.9478691  
  0.96270928 0.96175799 0.9630898  0.95319635 
  0.9608067  0.96004566 0.96004566 0.94767884 
  0.96137747 0.95947489 0.96175799 0.95376712 
  0.95947489 0.9575723  0.95871385 0.94977169 
  0.96232877 0.96213851 0.9640411  0.95643075 
  0.96328006 0.96118721 0.96328006 0.9543379  
  0.96461187 0.96385084 0.96499239 0.9543379  
  0.96156773 0.9608067  0.96156773 0.95414764 
  0.96765601 0.9663242  0.96765601 0.95833333 
  0.96499239 0.96423135 0.96613394 0.95262557 
  0.96385084 0.96137747 0.96537291 0.95338661 
  0.95833333 0.9575723  0.95909437 0.94996195 
  0.96423135 0.96099696 0.96385084 0.95414764 
  0.96289954 0.96289954 0.96270928 0.956621   
  0.96442161 0.96156773 0.96442161 0.95015221 
  0.95814307 0.95776256 0.95852359 0.94691781 
  0.96175799 0.96213851 0.96156773 0.94996195 
  0.9598554  0.95947489 0.96042618 0.95072298 
  0.96213851 0.96156773 0.96270928 0.94863014 
  0.96537291 0.96480213 0.96689498 0.95966514 
  0.96194825 0.96194825 0.96213851 0.95186454 
  0.96328006 0.96366058 0.9640411  0.95034247 
  0.96537291 0.96251903 0.96347032 0.95243531 
  0.96594368 0.96803653 0.96765601 0.95681126 
  0.96137747 0.95490868 0.96023592 0.95091324 
