  0.9325  0.9325  0.9325  0.93375 
  0.91    0.9125  0.9125  0.90625 
  0.9325  0.93125 0.93    0.9325  
  0.9225  0.92125 0.92125 0.9175  
  0.92375 0.92375 0.92375 0.92    
  0.92125 0.92125 0.92125 0.915   
  0.92    0.92375 0.9225  0.9225  
  0.925   0.92625 0.92625 0.9225  
  0.94125 0.94    0.94    0.94    
  0.9275  0.92625 0.92625 0.92125 
  0.92625 0.9225  0.92125 0.9225  
  0.9225  0.92    0.92    0.9175  
  0.9225  0.9275  0.9275  0.9275  
  0.935   0.935   0.935   0.93    
  0.92875 0.9275  0.9275  0.9275  
  0.9075  0.91    0.91    0.91375 
  0.92375 0.9275  0.9275  0.92125 
  0.9175  0.9175  0.9175  0.91625 
  0.93375 0.93    0.93    0.92625 
  0.92625 0.93125 0.93125 0.92875 
  0.92875 0.92625 0.92625 0.93125 
  0.9275  0.92875 0.93    0.93    
  0.91625 0.92    0.92    0.92    
  0.93    0.92875 0.93    0.93    
  0.9225  0.9175  0.9175  0.92125 
  0.93    0.92875 0.92875 0.92875 
  0.9275  0.92625 0.92625 0.93    
  0.93125 0.93125 0.93125 0.92875 
  0.92375 0.925   0.925   0.9225  
  0.93    0.93125 0.93125 0.92375 
  0.915   0.92    0.92    0.9175  
  0.91625 0.91875 0.91875 0.9175  
  0.91875 0.92    0.92    0.92125 
  0.91875 0.91875 0.91875 0.91625 
  0.91125 0.9175  0.91625 0.915   
  0.925   0.92    0.92    0.92    
  0.90875 0.9075  0.9075  0.91125 
  0.93    0.92625 0.92625 0.9225  
  0.925   0.92875 0.92875 0.93125 
  0.935   0.93125 0.93125 0.92375 
  0.93    0.92875 0.92875 0.92625 
  0.9375  0.9325  0.93375 0.9325  
  0.925   0.93125 0.93125 0.93    
  0.92625 0.92875 0.9275  0.92625 
  0.92875 0.92875 0.9275  0.9275  
  0.9225  0.92125 0.92125 0.92125 
  0.91    0.91625 0.91625 0.91375 
  0.92    0.91125 0.91375 0.9125  
  0.91125 0.92    0.91875 0.9125  
  0.93375 0.9275  0.9275  0.9275  
