  0.95041322 0.95041322 0.95041322 0.9571281  
  0.95299587 0.95299587 0.95299587 0.96022727 
  0.94834711 0.94834711 0.94834711 0.95661157 
  0.93853306 0.93853306 0.93853306 0.94731405 
  0.9375     0.9375     0.9375     0.94834711 
  0.94369835 0.94369835 0.94369835 0.95299587 
  0.94576446 0.94576446 0.94576446 0.95506198 
  0.94163223 0.94163223 0.94163223 0.9535124  
  0.95144628 0.95144628 0.95144628 0.95971074 
  0.94628099 0.94628099 0.94628099 0.9535124  
  0.95247934 0.95196281 0.95247934 0.96177686 
  0.95092975 0.95092975 0.95092975 0.95557851 
  0.94369835 0.94369835 0.94369835 0.95041322 
  0.94369835 0.94369835 0.94369835 0.9535124  
  0.94214876 0.94266529 0.94266529 0.94938017 
  0.95196281 0.95196281 0.95196281 0.95971074 
  0.95041322 0.95041322 0.95041322 0.95919421 
  0.94059917 0.94059917 0.94059917 0.94731405 
  0.94834711 0.94834711 0.94834711 0.9607438  
  0.95041322 0.95041322 0.95041322 0.96126033 
  0.93233471 0.93233471 0.93233471 0.93956612 
  0.94318182 0.94318182 0.94318182 0.95144628 
  0.9447314  0.9447314  0.9447314  0.95247934 
  0.94628099 0.94628099 0.94628099 0.95196281 
  0.94628099 0.94628099 0.94628099 0.95299587 
  0.94421488 0.94421488 0.94421488 0.95247934 
  0.95557851 0.95557851 0.95557851 0.96642562 
  0.94266529 0.94266529 0.94266529 0.95247934 
  0.94576446 0.94576446 0.94576446 0.95402893 
  0.94834711 0.94834711 0.94834711 0.95609504 
  0.9411157  0.9411157  0.9411157  0.94679752 
  0.94886364 0.94886364 0.94886364 0.95764463 
  0.94318182 0.94318182 0.94318182 0.94989669 
  0.94266529 0.94266529 0.94266529 0.95247934 
  0.9447314  0.9447314  0.9447314  0.95247934 
  0.94938017 0.94989669 0.94989669 0.95764463 
  0.94886364 0.94886364 0.94886364 0.95816116 
  0.94834711 0.94834711 0.94834711 0.95816116 
  0.9447314  0.9447314  0.9447314  0.95454545 
  0.94834711 0.94834711 0.94834711 0.95661157 
  0.94421488 0.9447314  0.94421488 0.95402893 
  0.94524793 0.94576446 0.94576446 0.95299587 
  0.94834711 0.94834711 0.94834711 0.95919421 
  0.94059917 0.94059917 0.94059917 0.95041322 
  0.94628099 0.94628099 0.94628099 0.95506198 
  0.94886364 0.94886364 0.94886364 0.95454545 
  0.9411157  0.9411157  0.9411157  0.94679752 
  0.94783058 0.94783058 0.94783058 0.95661157 
  0.94163223 0.94163223 0.94163223 0.94731405 
  0.9447314  0.94421488 0.9447314  0.95092975 
